Condition,bern_param_play,bern_param_not_play,dP,impact,avec_key,sans_key,dom_key,ext_key,avec_pos_text,sans_pos_text,dom_pos_text,ext_pos_text,avec_pos_image,sans_pos_image,dom_pos_image,ext_pos_image,trainingRun.thisRepN,trainingRun.thisTrialN,trainingRun.thisN,trainingRun.thisIndex,trainingBlocks.thisRepN,trainingBlocks.thisTrialN,trainingBlocks.thisN,trainingBlocks.thisIndex,firstRun.thisRepN,firstRun.thisTrialN,firstRun.thisN,firstRun.thisIndex,firstBlocks.thisRepN,firstBlocks.thisTrialN,firstBlocks.thisN,firstBlocks.thisIndex,loop_exps23.thisRepN,loop_exps23.thisTrialN,loop_exps23.thisN,loop_exps23.thisIndex,text_instruction,is_task_obs,innerRun.thisRepN,innerRun.thisTrialN,innerRun.thisN,innerRun.thisIndex,bern_param_left_down,bern_param_left_up,bern_param_right_down,bern_param_right_up,bern_param_z,bern_param_up,bern_param_down,innerBlocks.thisRepN,innerBlocks.thisTrialN,innerBlocks.thisN,innerBlocks.thisIndex,age.started,respAge.started,gender.started,genderResp1.started,student.started,studentResp.started,mood.started,moodResp.started,mouse.started,nextButton.started,respAge.response,respAge.rt,genderResp1.response,genderResp1.rt,studentResp.response,studentResp.rt,moodResp.response,moodResp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,text_instr.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_instr_2.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text_instr_3.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_instr_13.started,key_resp_8.started,image_avec.started,image_sans.started,image_victoire.started,image_defaite.started,text_avec.started,text_sans.started,text_victoire.started,text_defaite.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_3.stopped,text_4.started,cross.started,cross.stopped,key_resp_training.started,avec_training.started,sans_training.started,nombre_match_training.started,text_question.started,cross_training.started,avec_cues.started,sans_cues.started,joueur.started,question_mark_training.started,key_resp_training.keys,key_resp_training.corr,key_resp_training.rt,text_question_outcome.started,nombre_match_training_outcome.started,text_avec_fb.started,text_sans_fb.started,avec_feedback.started,sans_feedback.started,cross_outcome_training.started,joueur_feedback.started,outcome_feedback.started,text_resultat.started,cross_outcome_training.stopped,outcome_feedback.stopped,text_resultat.stopped,attractiveness.started,text_question_1.started,validate.started,mouse_15.started,slider_recommandation.started,text_recommandation.started,attractiveness.response,attractiveness.rt,mouse_15.x,mouse_15.y,mouse_15.leftButton,mouse_15.midButton,mouse_15.rightButton,mouse_15.time,mouse_15.clicked_name,slider_recommandation.response,slider_recommandation.rt,text.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,text_2.started,text_2.stopped,text_4.stopped,text_instr_11.started,key_resp_11.started,avec_inst_23.started,sans_instr_23.started,domicile_instr_23.started,exterieur_instr_23.started,avec_instr_23.started,sans_inst_23.started,domicile_inst_23.started,exterieur_inst_23.started,key_resp_11.keys,key_resp_11.rt,observation_var.routineStartVal,key_resp_3.started,avec3.started,sans3.started,domicile3.started,exterieur3.started,observation.started,text_nombre_matchs_third.started,question_trial23.started,numero_joueur_cues_23.started,cross_fixation.started,avec_cues_23.started,sans_cues_23.started,domicile_cues_23.started,exterieur_cues_23.started,question_mark3.started,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,observation_var.routineEndVal,participant,session,group,date,expName,psychopyVersion,frameRate,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,7,7,6,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051.6925343749972,1052.0042066249953,1052.0042066249953,1052.0042066249953,1052.0042066249953,1052.0042066249953,1052.0042066249953,1052.0042066249953,1052.0042066249953,1052.0042066249953,1052.0042066249953,,right,0,0.37606220800080337,1052.4121422919998,1052.4121422919998,1052.4121422919998,1052.4121422919998,1052.4121422919998,1052.4121422919998,1052.4121422919998,1052.4121422919998,1052.899432416998,1052.899432416998,1052.9315370830009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,7,7,6,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054.4015524579954,1054.7152461250007,1054.7152461250007,1054.7152461250007,1054.7152461250007,1054.7152461250007,1054.7152461250007,1054.7152461250007,1054.7152461250007,1054.7152461250007,1054.7152461250007,,right,0,0.3732619580041501,1055.1191782919996,1055.1191782919996,1055.1191782919996,1055.1191782919996,1055.1191782919996,1055.1191782919996,1055.1191782919996,1055.1191782919996,1055.6124126249997,1055.6124126249997,1055.6445480420007,1057.0886545419999,1057.0886545419999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,7,7,6,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1057.0988091670006,1057.4121779999987,1057.4121779999987,1057.4121779999987,1057.4121779999987,1057.4121779999987,1057.4121779999987,1057.4121779999987,1057.4121779999987,1057.4121779999987,1057.4121779999987,,right,0,0.12181904099998064,1057.5673273749999,1057.5673273749999,1057.5673273749999,1057.5673273749999,1057.5673273749999,1057.5673273749999,1057.5673273749999,1057.5673273749999,1058.0528626669984,1058.0528626669984,1058.0850307079963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,7,7,6,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059.5514764580003,1059.855912250001,1059.855912250001,1059.855912250001,1059.855912250001,1059.855912250001,1059.855912250001,1059.855912250001,1059.855912250001,1059.855912250001,1059.855912250001,,right,0,0.10815858299611136,1059.9957474999974,1059.9957474999974,1059.9957474999974,1059.9957474999974,1059.9957474999974,1059.9957474999974,1059.9957474999974,1059.9957474999974,1060.503932749998,1060.503932749998,1060.5361414169965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,7,7,6,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061.9748710829954,1062.3801415829948,1062.3801415829948,1062.3801415829948,1062.3801415829948,1062.3801415829948,1062.3801415829948,1062.3801415829948,1062.3801415829948,1062.3801415829948,1062.3801415829948,,right,0,0.29791637499874923,1062.7080409170012,1062.7080409170012,1062.7080409170012,1062.7080409170012,1062.7080409170012,1062.7080409170012,1062.7080409170012,1062.7080409170012,1063.2025504169942,1063.2025504169942,1063.234738082996,1064.6721271669958,1064.6721271669958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,7,7,6,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1064.6925840830008,1065.0528511250013,1065.0528511250013,1065.0528511250013,1065.0528511250013,1065.0528511250013,1065.0528511250013,1065.0528511250013,1065.0528511250013,1065.0528511250013,1065.0528511250013,,right,0,0.49459420800121734,1065.5796163749983,1065.5796163749983,1065.5796163749983,1065.5796163749983,1065.5796163749983,1065.5796163749983,1065.5796163749983,1065.5796163749983,1066.0742584580003,1066.0742584580003,1066.1065505829974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,7,7,6,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1067.5556437499981,1067.8481304579982,1067.8481304579982,1067.8481304579982,1067.8481304579982,1067.8481304579982,1067.8481304579982,1067.8481304579982,1067.8481304579982,1067.8481304579982,1067.8481304579982,1069.829515874997,left,0,2.994274749995384,1070.8747605419994,1070.8747605419994,1070.8747605419994,1070.8747605419994,1070.8747605419994,1070.8747605419994,1070.8747605419994,1070.8747605419994,1071.3636642919955,1071.3636642919955,1071.3963287079969,1072.8403854999997,1072.8403854999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,7,7,6,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072.8510317499968,1073.2161610420007,1073.2161610420007,1073.2161610420007,1073.2161610420007,1073.2161610420007,1073.2161610420007,1073.2161610420007,1073.2161610420007,1073.2161610420007,1073.2161610420007,,left,0,0.6466245409974363,1073.9118515829978,1073.9118515829978,1073.9118515829978,1073.9118515829978,1073.9118515829978,1073.9118515829978,1073.9118515829978,1073.9118515829978,1074.4028205419963,1074.4028205419963,1074.4353584579949,1075.8735571669968,1075.8735571669968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,7,7,6,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075.890144166995,1076.218043957997,1076.218043957997,1076.218043957997,1076.218043957997,1076.218043957997,1076.218043957997,1076.218043957997,1076.218043957997,1076.218043957997,1076.218043957997,,left,0,0.9394886659938493,1077.1899924999962,1077.1899924999962,1077.1899924999962,1077.1899924999962,1077.1899924999962,1077.1899924999962,1077.1899924999962,1077.1899924999962,1077.6779844999983,1077.6779844999983,1077.7101537079943,1079.1568026249952,1079.1568026249952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,7,7,6,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1079.1717692079983,1079.4571536669973,1079.4571536669973,1079.4571536669973,1079.4571536669973,1079.4571536669973,1079.4571536669973,1079.4571536669973,1079.4571536669973,1079.4571536669973,1079.4571536669973,,right,0,0.37644954200368375,1079.8659079169956,1079.8659079169956,1079.8659079169956,1079.8659079169956,1079.8659079169956,1079.8659079169956,1079.8659079169956,1079.8659079169956,1080.3566097079965,1080.3566097079965,1080.3887291249994,1081.8295553329954,1081.8295553329954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,7,7,6,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1081.851827999999,1082.2064533329976,1082.2064533329976,1082.2064533329976,1082.2064533329976,1082.2064533329976,1082.2064533329976,1082.2064533329976,1082.2064533329976,1082.2064533329976,1082.2064533329976,,right,0,0.9305424580015824,1083.1700400830014,1083.1700400830014,1083.1700400830014,1083.1700400830014,1083.1700400830014,1083.1700400830014,1083.1700400830014,1083.1700400830014,1083.6602625829983,1083.6602625829983,1083.6924659579963,1085.136669499996,1085.136669499996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,7,7,6,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085.1469006249972,1085.5139779999954,1085.5139779999954,1085.5139779999954,1085.5139779999954,1085.5139779999954,1085.5139779999954,1085.5139779999954,1085.5139779999954,1085.5139779999954,1085.5139779999954,,right,0,0.1868194990020129,1085.7338883330012,1085.7338883330012,1085.7338883330012,1085.7338883330012,1085.7338883330012,1085.7338883330012,1085.7338883330012,1085.7338883330012,1086.2197617079946,1086.2197617079946,1086.2518015419992,1087.699695874995,1087.699695874995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,7,7,6,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.7108000419976,1088.0417935000005,1088.0417935000005,1088.0417935000005,1088.0417935000005,1088.0417935000005,1088.0417935000005,1088.0417935000005,1088.0417935000005,1088.0417935000005,1088.0417935000005,,right,0,0.08338349999394268,1088.1586132919983,1088.1586132919983,1088.1586132919983,1088.1586132919983,1088.1586132919983,1088.1586132919983,1088.1586132919983,1088.1586132919983,1088.650524124998,1088.650524124998,1088.6827460419954,1090.129152417001,1090.129152417001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
4,0.2,0.8,-0.6,-6,right,left,down,up,"(0.2,-0.1)","(-0.2,-0.1)","(0,-0.3)","(0,0.1)","(0.2,0.0)","(-0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,8,8,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108.1751457079954,1110.1955137080004,1110.5795703749973,1110.5795703749973,1110.5795703749973,1110.5795703749973,1110.5795703749973,1110.5795703749973,1110.5795703749973,1110.5795703749973,1110.5795703749973,1110.5795703749973,,left,0,1.8263386249964242,1112.4521352919983,1112.4521352919983,1112.4521352919983,1112.4521352919983,1112.4521352919983,1112.4521352919983,1112.4521352919983,1112.4521352919983,1112.9362420420002,1112.9362420420002,1112.9684224999946,1114.4091251249993,1114.4091251249993,1090.1663547919961,1090.1663547919961,1090.1663547919961,0.006139000004623085,1090.1663547919961,1090.1663547919961,0.0,6.688670582996565,"[0.010265183917878529, -0.00427715996578272, -0.00427715996578272, -0.00427715996578272, 0.42172797262617623]","[0.000427715996578272, -0.3023952095808383, -0.3023952095808383, -0.3023952095808383, -0.2887082976903336]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[6.658583041004022, 14.092913041000429, 14.544209166000655, 15.862137707998045, 18.029567541001597]",['validate'],0.4572284003421728,15.884439791996556,,,,,,,1110.1955137080004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
4,0.2,0.8,-0.6,-6,right,left,down,up,"(0.2,-0.1)","(-0.2,-0.1)","(0,-0.3)","(0,0.1)","(0.2,0.0)","(-0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,8,8,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.4240102080003,1114.7675137499973,1114.7675137499973,1114.7675137499973,1114.7675137499973,1114.7675137499973,1114.7675137499973,1114.7675137499973,1114.7675137499973,1114.7675137499973,1114.7675137499973,,right,0,0.20791416599968215,1115.0081930419983,1115.0081930419983,1115.0081930419983,1115.0081930419983,1115.0081930419983,1115.0081930419983,1115.0081930419983,1115.0081930419983,1115.4987320829969,1115.4987320829969,1115.5309712919989,1116.9665912079945,1116.9665912079945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
4,0.2,0.8,-0.6,-6,right,left,down,up,"(0.2,-0.1)","(-0.2,-0.1)","(0,-0.3)","(0,0.1)","(0.2,0.0)","(-0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,8,8,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116.9929331669991,1117.3209651669968,1117.3209651669968,1117.3209651669968,1117.3209651669968,1117.3209651669968,1117.3209651669968,1117.3209651669968,1117.3209651669968,1117.3209651669968,1117.3209651669968,,right,0,0.20592683299764758,1117.5630059169998,1117.5630059169998,1117.5630059169998,1117.5630059169998,1117.5630059169998,1117.5630059169998,1117.5630059169998,1117.5630059169998,1118.0509779169952,1118.0509779169952,1118.0831532499942,1119.522456916995,1119.522456916995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
4,0.2,0.8,-0.6,-6,right,left,down,up,"(0.2,-0.1)","(-0.2,-0.1)","(0,-0.3)","(0,0.1)","(0.2,0.0)","(-0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,8,8,2,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119.5500184999983,1119.903891791997,1119.903891791997,1119.903891791997,1119.903891791997,1119.903891791997,1119.903891791997,1119.903891791997,1119.903891791997,1119.903891791997,1119.903891791997,,right,0,0.03372325000236742,1119.9709847919949,1119.9709847919949,1119.9709847919949,1119.9709847919949,1119.9709847919949,1119.9709847919949,1119.9709847919949,1119.9709847919949,1120.455920542001,1120.455920542001,1120.4880248749978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
4,0.2,0.8,-0.6,-6,right,left,down,up,"(0.2,-0.1)","(-0.2,-0.1)","(0,-0.3)","(0,0.1)","(0.2,0.0)","(-0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,8,8,2,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121.9569595419962,1122.281558374998,1122.281558374998,1122.281558374998,1122.281558374998,1122.281558374998,1122.281558374998,1122.281558374998,1122.281558374998,1122.281558374998,1122.281558374998,,right,0,0.34541320800053654,1122.6595707919987,1122.6595707919987,1122.6595707919987,1122.6595707919987,1122.6595707919987,1122.6595707919987,1122.6595707919987,1122.6595707919987,1123.1477747499957,1123.1477747499957,1123.1797622079976,1124.6210397079994,1124.6210397079994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
4,0.2,0.8,-0.6,-6,right,left,down,up,"(0.2,-0.1)","(-0.2,-0.1)","(0,-0.3)","(0,0.1)","(0.2,0.0)","(-0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,8,8,2,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1124.636334416995,1124.977360500001,1124.977360500001,1124.977360500001,1124.977360500001,1124.977360500001,1124.977360500001,1124.977360500001,1124.977360500001,1124.977360500001,1124.977360500001,,right,0,0.028755791994626634,1125.0369488750002,1125.0369488750002,1125.0369488750002,1125.0369488750002,1125.0369488750002,1125.0369488750002,1125.0369488750002,1125.0369488750002,1125.5247461670006,1125.5247461670006,1125.5567884580014,1127.0027913749946,1127.0027913749946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
4,0.2,0.8,-0.6,-6,right,left,down,up,"(0.2,-0.1)","(-0.2,-0.1)","(0,-0.3)","(0,0.1)","(0.2,0.0)","(-0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,8,8,2,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127.0129072919954,1127.372053207997,1127.372053207997,1127.372053207997,1127.372053207997,1127.372053207997,1127.372053207997,1127.372053207997,1127.372053207997,1127.372053207997,1127.372053207997,,left,0,0.08130870800232515,1127.4924104169986,1127.4924104169986,1127.4924104169986,1127.4924104169986,1127.4924104169986,1127.4924104169986,1127.4924104169986,1127.4924104169986,1127.9772479999956,1127.9772479999956,1128.0092608749983,1129.450762458,1129.450762458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
4,0.2,0.8,-0.6,-6,right,left,down,up,"(0.2,-0.1)","(-0.2,-0.1)","(0,-0.3)","(0,0.1)","(0.2,0.0)","(-0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,8,8,2,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1129.4768525830004,1129.8414357079964,1129.8414357079964,1129.8414357079964,1129.8414357079964,1129.8414357079964,1129.8414357079964,1129.8414357079964,1129.8414357079964,1129.8414357079964,1129.8414357079964,,left,0,0.19216691600013291,1130.0643247080006,1130.0643247080006,1130.0643247080006,1130.0643247080006,1130.0643247080006,1130.0643247080006,1130.0643247080006,1130.0643247080006,1130.5556652919986,1130.5556652919986,1130.587819417,1132.0272444579969,1132.0272444579969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
4,0.2,0.8,-0.6,-6,right,left,down,up,"(0.2,-0.1)","(-0.2,-0.1)","(0,-0.3)","(0,0.1)","(0.2,0.0)","(-0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,8,8,2,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132.0416810829993,1132.3553403749975,1132.3553403749975,1132.3553403749975,1132.3553403749975,1132.3553403749975,1132.3553403749975,1132.3553403749975,1132.3553403749975,1132.3553403749975,1132.3553403749975,,right,0,1.7117312500049593,1134.104381792,1134.104381792,1134.104381792,1134.104381792,1134.104381792,1134.104381792,1134.104381792,1134.104381792,1134.6017144579964,1134.6017144579964,1134.6336762919964,1136.0736933329972,1136.0736933329972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
